fighter_id,first,last,nickname,url
1234,Caros,Fodor,The Future,http://ufcstats.com/fighter-details/01d2ed8c502e3828
1235,Mal,Foki,Twin Tiger,http://ufcstats.com/fighter-details/fa534853eb195270
1236,Matt,Foki,Twin Tiger,http://ufcstats.com/fighter-details/5de61b03868035ff
1237,AJ,Fonseca,,http://ufcstats.com/fighter-details/0adf1aacda5e26ac
1238,Rob,Font,,http://ufcstats.com/fighter-details/05339613bf8e9808
1239,Claudionor,Fontinelle,,http://ufcstats.com/fighter-details/7a82635ffa9b59fe
1240,Jesse,Forbes,Kid Hercules,http://ufcstats.com/fighter-details/947eccadb72f4f6f
1241,Sterling,Ford,,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb
1242,Codale,Ford,Crunch Time,http://ufcstats.com/fighter-details/5340123d826ceadb
1243,Raheam,Forest,Rambo,http://ufcstats.com/fighter-details/90390dd1b0791e7f
1244,Jussier,Formiga,,http://ufcstats.com/fighter-details/b102c26727306ab6
1245,Carol,Foro,Anabelle,http://ufcstats.com/fighter-details/77ba5b2939c4018b
1246,Renee,Forte,,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
1247,Brianna,Fortino,The Bull,http://ufcstats.com/fighter-details/b53c46f613f6f248
1248,Marcel,Fortuna,,http://ufcstats.com/fighter-details/d761b3766e38c5db
1249,Brian,Foster,The Foster Boy,http://ufcstats.com/fighter-details/3dc3022232b79c7a
1250,Xavier,Foupa-Pokam,Professor X,http://ufcstats.com/fighter-details/ec33146e43e58933
1251,Mason,Fowler,,http://ufcstats.com/fighter-details/d745d4146be48679
1252,Brandon,Foxworth,,http://ufcstats.com/fighter-details/f65a0eb902f9476b
1253,Hermes,Franca,,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
1254,Glaico,Franca Moreira,Nego,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
1255,Francisco,France,Kiko,http://ufcstats.com/fighter-details/ecfdbf38681a59ba
1256,John,Franchi,,http://ufcstats.com/fighter-details/b9532d815060de7f
1257,Felipe,Franco,Negao,http://ufcstats.com/fighter-details/e564146b9cf6dbef
1258,Rich,Franklin,Ace,http://ufcstats.com/fighter-details/d897897060f10a3a
1259,Xavier,Franklin,Mr. Benjamin,http://ufcstats.com/fighter-details/90957a918e26bf9c
1260,Zoila,Frausto,Warrior Princess,http://ufcstats.com/fighter-details/040d3b4c735541aa
1261,Stephanie,Frausto,Lil Bovy,http://ufcstats.com/fighter-details/fee02819a271c050
1262,Zane,Frazier,Nasty,http://ufcstats.com/fighter-details/d3711d3784b76255
1263,Gary,Frazier,,http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc
1264,Justin,Frazier,The Grizzly Bear,http://ufcstats.com/fighter-details/78863e4a28204a6b
1265,Ian,Freeman,The Machine,http://ufcstats.com/fighter-details/b4bc2e3353a770b5
1266,Jason,Freeman,,http://ufcstats.com/fighter-details/5870bd1eadf4f322
1267,Kennedy,Freeman,The Machine 2.0,http://ufcstats.com/fighter-details/63d071997c75e3fd
1268,Willamy,Freire,Chiquerim,http://ufcstats.com/fighter-details/f1f37d667bcd0d27
1269,Patricio,Freire,Pitbull,http://ufcstats.com/fighter-details/98a58c26c5b1ed17
1270,Patricky,Freire,Pitbull,http://ufcstats.com/fighter-details/90e6dde9113830bd
1271,Jeremy ,Freitag,,http://ufcstats.com/fighter-details/a47e9ec288c91067
1272,Rafael,Freitas,Capoeira,http://ufcstats.com/fighter-details/14b9e0f2679a2205
1273,Donavon,Frelow,,http://ufcstats.com/fighter-details/9aa56f004b2bca07
1274,Josh,Fremd,,http://ufcstats.com/fighter-details/ca43de99b07b6b40
1275,Clay,French,,http://ufcstats.com/fighter-details/73321668ff977f1b
1276,Mike,French,,http://ufcstats.com/fighter-details/756f45905fb20cb5
1277,Matt,Frevola,The SteamRolla,http://ufcstats.com/fighter-details/dccb63727f2f5f74
1278,Jinh Yu,Frey,,http://ufcstats.com/fighter-details/d05cb1e8d1b885d8
1279,Artem,Frolov,,http://ufcstats.com/fighter-details/ee704df0afd74558
1280,Sarah,Frota,A Treta,http://ufcstats.com/fighter-details/1641ef250e9de19b
1281,Daniel,Frunza,,http://ufcstats.com/fighter-details/7cec3c4a5e7b6d68
1282,Don,Frye,The Predator,http://ufcstats.com/fighter-details/271fe91f4ba9d2c5
1283,Allen,Frye Jr.,,http://ufcstats.com/fighter-details/73a78713bd899f4c
1284,Tony,Fryklund,The Freak,http://ufcstats.com/fighter-details/253de74457bd6374
1285,Adam,Fugitt,,http://ufcstats.com/fighter-details/a01a62132460a98d
1286,Jesse,Fujarczyk,The Ronin,http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c
1287,Katsuhisa,Fujii,Shamoji,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
1288,Megumi,Fujii,Mega Megu,http://ufcstats.com/fighter-details/fb6c531726447ff3
1289,Kazuyuki,Fujita,Ironhead,http://ufcstats.com/fighter-details/b1605ea39fba6af6
1290,Keisuke,Fujiwara,,http://ufcstats.com/fighter-details/ccd58ff71e260ed5
1291,Riki,Fukuda,,http://ufcstats.com/fighter-details/7c35f869033901ae
1292,Masio,Fullen,Lobo,http://ufcstats.com/fighter-details/4638cc6479cc0afe
1293,Travis,Fulton,The Ironman,http://ufcstats.com/fighter-details/911fb265462f0d94
1294,Sam,Fulton,,http://ufcstats.com/fighter-details/1f5f75658551f2d3
1295,Masakatsu,Funaki,,http://ufcstats.com/fighter-details/aa3153a9941b4d44
1296,Ricardo,Funch,Golden Boy,http://ufcstats.com/fighter-details/e9e1acc96536bb4f
1297,Katsuaki,Furuki,,http://ufcstats.com/fighter-details/c3e2eca94b2320bc
1298,James,Gabert,,http://ufcstats.com/fighter-details/fcd8b623892b9a10
1299,Gustavo,Gabriel,,http://ufcstats.com/fighter-details/fe98f86284a6eeb3
1300,Claudia,Gadelha,Claudinha,http://ufcstats.com/fighter-details/ec34349e7dffcde7
1301,Alavutdin,Gadjiev,,http://ufcstats.com/fighter-details/a7a79b8efbceaaac
1302,Magomed,Gadzhiyasulov,,http://ufcstats.com/fighter-details/6e344b71421103da
1303,Justin,Gaethje,The Highlight,http://ufcstats.com/fighter-details/9e8f6c728eb01124
1304,Sheila,Gaff,The German Tank,http://ufcstats.com/fighter-details/837d30395faca41e
1305,Muin,Gafurov,Tajik,http://ufcstats.com/fighter-details/a54660deb6a8489c
1306,Mitch,Gagnon,,http://ufcstats.com/fighter-details/b8592b4a383696cd
1307,Brandon,Gaines,,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
1308,Travis,Galbraith,The Gladiator,http://ufcstats.com/fighter-details/06dc1a58663579d2
1309,Dave,Galera,Scarecrow,http://ufcstats.com/fighter-details/0876d21328cf4a45
1310,Zelg,Galesic,Benkei,http://ufcstats.com/fighter-details/8a1b4330c7957961
1311,Mickey,Gall,,http://ufcstats.com/fighter-details/9e50097a89442158
1312,Daniel,Gallemore,Big Kansas,http://ufcstats.com/fighter-details/96706c75a2b14164
1313,Tom,Gallicchio,Da Tank,http://ufcstats.com/fighter-details/cc81c92fe2254935
1314,Turrell,Galloway,,http://ufcstats.com/fighter-details/7e654edcddd71550
1315,Eric,Galvan,,http://ufcstats.com/fighter-details/ad3fdba28a7540cf
1316,Andre,Galvao,,http://ufcstats.com/fighter-details/45fe6765c56d8018
1317,Marcos,Galvao,Loro,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5
1318,Lucas,Gamaza,,http://ufcstats.com/fighter-details/289a3b69b85da7cd
1319,Joey,Gambino,The Raging Warrior,http://ufcstats.com/fighter-details/10559c53de0b950e
1320,Manvel,Gamburyan,The Anvil,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
1321,Mateusz,Gamrot,Gamer,http://ufcstats.com/fighter-details/72db2a14ffa73ece
1322,Shamil,Gamzatov,,http://ufcstats.com/fighter-details/0d980975001ae3d8
1323,Ryan,Gandra,Problema,http://ufcstats.com/fighter-details/e463ce0a2ca474f4
1324,Ariel,Gandulla,,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
1325,Ciryl,Gane,Bon Gamin,http://ufcstats.com/fighter-details/787bb1f087ccff8a
1326,Sean,Gannon,The Cannon,http://ufcstats.com/fighter-details/6d7886b094b471ac
1327,Tommy,Gantt,,http://ufcstats.com/fighter-details/de83f920fd302871
1328,Junye,Gao,,http://ufcstats.com/fighter-details/8b27d25ce0221d60
1329,Eduardo,Garagorri,,http://ufcstats.com/fighter-details/7bde387d50829adf
1330,Cody,Garbrandt,No Love,http://ufcstats.com/fighter-details/d8c7c61b176e3994
1331,Leonard,Garcia,Bad Boy,http://ufcstats.com/fighter-details/917e53fa0adea0d3
1332,Edgar,Garcia,,http://ufcstats.com/fighter-details/8d49545dadf9b919
1333,Alejandro,Garcia,Alex,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
1334,Alex,Garcia,The Dominican Nightmare,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
1335,Nick,Garcia,Nitro,http://ufcstats.com/fighter-details/8a04d94dfcfab159
1336,Steve,Garcia,Mean Machine,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
1337,Elias,Garcia,,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
1338,Rafa,Garcia,Gifted,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
1339,Fernie,Garcia,,http://ufcstats.com/fighter-details/9e92e1ca498d7244
1340,Rulon,Gardner,,http://ufcstats.com/fighter-details/4f7e290e71d60f87
1341,David,Gardner,,http://ufcstats.com/fighter-details/70167689d6a01793
1342,Pablo,Garza,The Scarecrow,http://ufcstats.com/fighter-details/8e5bfd4e82352340
1343,Azamat,Gashimov,,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
1344,Brian,Gassaway,,http://ufcstats.com/fighter-details/e4770d5ed44a3970
1345,Kelvin,Gastelum,,http://ufcstats.com/fighter-details/8c0580d4fff106c1
1346,Willie,Gates,,http://ufcstats.com/fighter-details/6ded9184b2284645
1347,Melissa,Gatto,,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
1348,Sean,Gauci,,http://ufcstats.com/fighter-details/d758f272d94f5866
1349,Louis,Gaudinot,Goodnight,http://ufcstats.com/fighter-details/b72a60a0cadff408
1350,Ateba,Gautier,The Silent Assassin,http://ufcstats.com/fighter-details/2f815ed5f8278ba6
1351,Manuel,Gaxhja,,http://ufcstats.com/fighter-details/618643d0d5c0631d
1352,Shamil,Gaziev,,http://ufcstats.com/fighter-details/6747ccd6d1acd266
1353,Charlene,Gellner,Princess,http://ufcstats.com/fighter-details/effd0b70e6749ab2
1354,Chad,George,Savage,http://ufcstats.com/fighter-details/14e797332ea32cdb
1355,Paul,Georgieff,,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
1356,Brian,Geraghty,Duke,http://ufcstats.com/fighter-details/15edcf67ccf5be84
1357,Derek,Getzel,The Pretzel,http://ufcstats.com/fighter-details/42883268854b78be
1358,Karine,Gevorgyan,The Princess,http://ufcstats.com/fighter-details/2db0c114414d4f06
1359,Yanis,Ghemmouri,The Desert Warrior,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
1360,Darrel,Gholar,,http://ufcstats.com/fighter-details/a24e080000fa7a35
1361,Tiki,Ghosn,,http://ufcstats.com/fighter-details/cb6783c39c01d896
1362,Christos,Giagos,The Spartan,http://ufcstats.com/fighter-details/de45aaae23dfa392
1363,Joe,Giannetti,,http://ufcstats.com/fighter-details/946db8a378903cc3
1364,Nick,Gibbons,,http://ufcstats.com/fighter-details/96a221341035b701
1365,James,Giboo,,http://ufcstats.com/fighter-details/f74e037b97917027
1366,Lance,Gibson,Fearless,http://ufcstats.com/fighter-details/63eedfcc73071d41
1367,Lee,Gibson,Lethal,http://ufcstats.com/fighter-details/69db199087a1a792
1368,Cody,Gibson,The Renegade,http://ufcstats.com/fighter-details/700a674c042b7a96
1369,Chase,Gibson,El Guero,http://ufcstats.com/fighter-details/09439946214993bc
1370,Kenny,Giddens,,http://ufcstats.com/fighter-details/db8b800176d26f6e
1371,Thomas,Gifford,The Young Lion,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
1372,Joseph,Gigliotti,Capo,http://ufcstats.com/fighter-details/83825fad27ab3581
1373,Joey,Gilbert,,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
1374,Trevin,Giles,,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
1375,Kultar,Gill,Black Mamba,http://ufcstats.com/fighter-details/42c96a9c4802e2e1
1376,Jesse,Gillespie,,http://ufcstats.com/fighter-details/160b931119c1bf91
1377,Gregor,Gillespie,The Gift,http://ufcstats.com/fighter-details/84ff027394f7e470
1378,Jason,Gilliam,,http://ufcstats.com/fighter-details/91720876db0ee468
1379,Micheal,Gillmore,The Gentleman,http://ufcstats.com/fighter-details/ce175eaafe867d1f
1380,Krishaun,Gilmore,,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1
1381,Alex,Gilpin,,http://ufcstats.com/fighter-details/762c69860eef65d8
1382,Bob,Gilstrap,,http://ufcstats.com/fighter-details/c96518b7f6881004
1383,Eperaim,Ginting,The Wolfman,http://ufcstats.com/fighter-details/bad8ed7d714f1493
1384,Demetrius,Gioulacos,,http://ufcstats.com/fighter-details/a58114c6dd0add64
1385,Billy,Giovanella,Wolverine,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
1386,He-Man,Gipson,,http://ufcstats.com/fighter-details/3e03cec9767d37e6
1387,Israel,Giron,El Rojo,http://ufcstats.com/fighter-details/4b4f6abdce986be6
1388,Brandon,Girtz,Cold Roll,http://ufcstats.com/fighter-details/81f1810f72df8f25
1389,Jason,Glaza,,http://ufcstats.com/fighter-details/fda067e842b07466
1390,Mike,Glenn,,http://ufcstats.com/fighter-details/ed133185689088b3
1391,Ricky,Glenn,The Gladiator,http://ufcstats.com/fighter-details/814ff3018127e8fc
1392,Ivan,Gnizditskiy,,http://ufcstats.com/fighter-details/057a241e4ba90c4d
1393,Mark,Godbeer,The Hand Of,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
1394,Clint,Godfrey,,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc
1395,Loopy,Godinez,,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
1396,Jason,Godsey,,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
1397,Allan,Goes,,http://ufcstats.com/fighter-details/e62b36885ecdac27
1398,Billy Ray,Goff,,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
1399,Amiran,Gogoladze,,http://ufcstats.com/fighter-details/5d1636b6c1688502
1400,Jonny,Goh,,http://ufcstats.com/fighter-details/e86af30738a5452a
1401,Hannah,Goldy,24K,http://ufcstats.com/fighter-details/26e3f3928b1891d9
1402,Marcelo,Golm,,http://ufcstats.com/fighter-details/ac29d508d78384c9
1403,Denise,Gomes,Dee,http://ufcstats.com/fighter-details/cffb87059e645bd1
1404,Sergio,Gomez,,http://ufcstats.com/fighter-details/af1e5c64b8663aa0
1405,Frank,Gomez,,http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6
1406,Alan,Gomez,,http://ufcstats.com/fighter-details/0a66de3a797cf73a
1407,David,Gomez,,http://ufcstats.com/fighter-details/489413d3be819647
1408,Ulysses,Gomez,Useless,http://ufcstats.com/fighter-details/1e35aa8955794580
1409,Joey,Gomez,KO King,http://ufcstats.com/fighter-details/0778f94eb5d588a5
1410,Luis,Gomez,Tiger Junior,http://ufcstats.com/fighter-details/513e84bfe65ff509
1411,Joey,Gomez,,http://ufcstats.com/fighter-details/3a28e1e641366308
1412,Edson,Gomez,,http://ufcstats.com/fighter-details/e90f4291f93708e6
1413,Silvana,Gomez Juarez,La Malvada,http://ufcstats.com/fighter-details/b4880ef2f838d4e1
1414,Takanori,Gomi,The Fireball Kid,http://ufcstats.com/fighter-details/3be081c29bf734d9
1415,William,Gomis,Jaguar,http://ufcstats.com/fighter-details/e1d40e8782d80bc2
1416,Akihiro,Gono,,http://ufcstats.com/fighter-details/b2acebbef8da14ea
1417,Gabriel,Gonzaga,Napao,http://ufcstats.com/fighter-details/270b89c00ef0c55c
1418,Justin,Gonzales,J-Train,http://ufcstats.com/fighter-details/94535f76f43b466a
1419,Fernando,Gonzalez,The Menifee Maniac,http://ufcstats.com/fighter-details/be5aab761c40ef35
1420,Nick,Gonzalez,The Ghost,http://ufcstats.com/fighter-details/28d8638ea0a71908
1421,Fabian,Gonzalez,,http://ufcstats.com/fighter-details/69c071bc2621e8b0
1422,Lewis,Gonzalez,Lethal,http://ufcstats.com/fighter-details/2ff2e6e5abea3e53
1423,Jason,Gonzalez,Nicoya,http://ufcstats.com/fighter-details/e45cfa47f504033a
1424,Pearl,Gonzalez,,http://ufcstats.com/fighter-details/1ebdcb7488d0ebee
1425,Jorge,Gonzalez,Street,http://ufcstats.com/fighter-details/ff175a137b395e2b
1426,Mikey,Gonzalez,Rolls,http://ufcstats.com/fighter-details/de47c33e48b0ce38
1427,Erick,Gonzalez,The Ghost Pepper,http://ufcstats.com/fighter-details/a2ccf35a88346a91
1428,Jennifer,Gonzalez,Jefa,http://ufcstats.com/fighter-details/4f1a48f4e6ffb007
1429,Kier,Gooch,,http://ufcstats.com/fighter-details/1bda4867f1baceac
1430,Lyman,Good,Cyborg,http://ufcstats.com/fighter-details/4e0692ad070976e4
1431,Jared,Gooden,NiteTrain,http://ufcstats.com/fighter-details/c730a0be691dc081
1432,Gary,Goodridge,Big Daddy,http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5
1433,Jordan,Goodwin,,http://ufcstats.com/fighter-details/7f98d9d5a10fa25c
1434,Gerard,Gordeau,,http://ufcstats.com/fighter-details/279093302a6f44b3
1435,Eddie,Gordon,Truck,http://ufcstats.com/fighter-details/8cad40a75e5c97f5
1436,Jared,Gordon,Flash,http://ufcstats.com/fighter-details/7026eca45f65377b
1437,Tebaris,Gordon,Boom,http://ufcstats.com/fighter-details/68c4ca70067bf282
1438,Malcolm,Gordon,X,http://ufcstats.com/fighter-details/dee294e9717012c2
1439,Tresean,Gore,Mr. Vicious,http://ufcstats.com/fighter-details/147e70aa6cc48cfc
1440,Alex,Gorgees,Hitman,http://ufcstats.com/fighter-details/803bebcfb6d6f506
1441,Themba,Gorimbo,The Answer,http://ufcstats.com/fighter-details/40f3cb27fc7305a1
1442,Tim,Gorman,The Psycho,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
1443,Chase,Gormley,,http://ufcstats.com/fighter-details/052ceb8976695342
1444,Jonathan,Goulet,The Road Warrior,http://ufcstats.com/fighter-details/fb1538b46877a695
1445,Thibault,Gouti,GT,http://ufcstats.com/fighter-details/51e86de150ee8be6
1446,Wilson,Gouveia,,http://ufcstats.com/fighter-details/af5b208e97f5d382
1447,Todd,Gouwenberg,,http://ufcstats.com/fighter-details/c44acf87e376c62b
1448,Hugo,Govea,,http://ufcstats.com/fighter-details/2391a73686200c5d
1449,Justin,Governale,The Therapist,http://ufcstats.com/fighter-details/ae954fd497025462
1450,Damian,Grabowski,The Polish Pitbull,http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9
1451,Patryk,Grabowski,Czapla,http://ufcstats.com/fighter-details/4e163b53d1de1fbc
1452,Royce,Gracie,,http://ufcstats.com/fighter-details/429e7d3725852ce9
1453,Crosley,Gracie,,http://ufcstats.com/fighter-details/52d92050a046bc17
1454,Daniel,Gracie,,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7
1455,Ralph,Gracie,,http://ufcstats.com/fighter-details/a9c45a8b21eabadc
1456,Renzo,Gracie,,http://ufcstats.com/fighter-details/aae0897825336b1a
1457,Rickson,Gracie,,http://ufcstats.com/fighter-details/194fc025f9355db6
1458,Rodrigo,Gracie,,http://ufcstats.com/fighter-details/36877f0e62b25b96
1459,Royler,Gracie,,http://ufcstats.com/fighter-details/b807814d977682eb
1460,Ryan,Gracie,,http://ufcstats.com/fighter-details/0c3838c8f7c620c2
1461,Ralek,Gracie,,http://ufcstats.com/fighter-details/84283233ec42be5f
1462,Rolles,Gracie,,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7
1463,Cesar,Gracie,,http://ufcstats.com/fighter-details/079488710f012779
1464,Roger,Gracie,,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
1465,Igor,Gracie,,http://ufcstats.com/fighter-details/722b870449243083
1466,Neiman,Gracie,,http://ufcstats.com/fighter-details/12d855d12a624da2
1467,Kron,Gracie,,http://ufcstats.com/fighter-details/242d36d241b43c12
1468,Bogdan,Grad,The Unleashed,http://ufcstats.com/fighter-details/fb37795db81f93f3
1469,Steven,Graham,,http://ufcstats.com/fighter-details/3e514f437c51ce0a
1470,Scott,Graham,,http://ufcstats.com/fighter-details/6e4acc2c115215b5
1471,Miranda,Granger,Danger,http://ufcstats.com/fighter-details/7559395ad833c074
1472,TJ,Grant,,http://ufcstats.com/fighter-details/a26198ba5093147e
1473,Davey,Grant,Dangerous,http://ufcstats.com/fighter-details/113df4fde64735c6
1474,Dwight,Grant,The Body Snatcher,http://ufcstats.com/fighter-details/8be158ca1e5ea6a0
1475,Alexa,Grasso,,http://ufcstats.com/fighter-details/e8b731feff72294b
1476,Tony,Gravely,,http://ufcstats.com/fighter-details/601964f9654f911a
1477,Michael,Graves,,http://ufcstats.com/fighter-details/3f1d23b01c552a13
1478,Shelton,Graves,The Gravedigger,http://ufcstats.com/fighter-details/642862d6d63605cd
1479,James,Gray,The Phenom,http://ufcstats.com/fighter-details/2db65fc038c0018e
1480,Kevin,Gray,Pocket Herc,http://ufcstats.com/fighter-details/bb0d290026d7681d
1481,Sam,Greco,,http://ufcstats.com/fighter-details/6d12031661db8ac8
1482,King,Green,,http://ufcstats.com/fighter-details/887961364be5ceb3
1483,Desmond,Green,The Predator,http://ufcstats.com/fighter-details/f046d724d2a84ac5
1484,Gabe,Green,Gifted,http://ufcstats.com/fighter-details/5eb50529a8418b77
1485,Maurice,Greene,The Crochet Boss,http://ufcstats.com/fighter-details/068f8a189a47fea6
1486,Matt,Grice,The Real One,http://ufcstats.com/fighter-details/bfc2fc38a0e20211
1487,Forrest,Griffin,,http://ufcstats.com/fighter-details/fcffee71cff5530e
1488,Tyson,Griffin,,http://ufcstats.com/fighter-details/20205040232ed0f3
1489,Max,Griffin,Pain,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d
1490,Jordan,Griffin,Native Psycho,http://ufcstats.com/fighter-details/ebef46976554f975
1491,Chad,Griggs,The Grave Digger,http://ufcstats.com/fighter-details/fdf18227faa596dd
1492,Charalampos,Grigoriou,Ferocious,http://ufcstats.com/fighter-details/68b8ebdfce9dbb61
1493,Chuck,Grigsby,The Reverend,http://ufcstats.com/fighter-details/7fb4234670271505
1494,Rodrigo,Gripp de Sousa,Riscado,http://ufcstats.com/fighter-details/dde70a112e053a6c
1495,Maxim,Grishin,Maximus,http://ufcstats.com/fighter-details/950d0ef5c17157c5
