fight_id,bout,outcome,weightclass,method,round,time,time format,referee,details,event,fighter_a_nickname,fighter_b_nickname
5867,Kyle Daukaus vs. Dustin Stoltzfus,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Tony Weeks 27 - 30.Junichiro Kamijo 27 - 30.Mike Bell 26 - 30.,UFC 255: Figueiredo vs. Perez ,,
5866,Louis Cosce vs. Sasha Palatnikov,L/W,Welterweight Bout,KO/TKO ,3,2:47,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground ,UFC 255: Figueiredo vs. Perez ,,
5865,Paul Felder vs. Rafael Dos Anjos,L/W,Lightweight Bout,Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Chris Lee 48 - 47.Sal D'amato 45 - 50.Derek Cleary 45 - 50.,UFC Fight Night: Felder vs. Dos Anjos ,The Irish Dragon,
5864,Abdul Razak Alhassan vs. Khaos Williams,L/W,Welterweight Bout,KO/TKO ,1,0:30,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,UFC Fight Night: Felder vs. Dos Anjos ,,The OxFighter
5863,Ashley Yoder vs. Miranda Granger,W/L,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Ron McCarthy 26 - 30.Chris Lee 27 - 29.Derek Cleary 27 - 29.,UFC Fight Night: Felder vs. Dos Anjos ,SpiderMonkey,Danger
5862,Brendan Allen vs. Sean Strickland,L/W,Catch Weight Bout,KO/TKO ,2,1:32,3 Rnd (5-5-5),Herb Dean,Punches to Head In Clinch ,UFC Fight Night: Felder vs. Dos Anjos ,All In,
5861,Kay Hansen vs. Cory McKenna,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Chris Lee 28 - 29.Sal D'amato 28 - 29.Derek Cleary 28 - 29.,UFC Fight Night: Felder vs. Dos Anjos ,,Poppins
5860,Randa Markos vs. Kanako Murata,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Junichiro Kamijo 27 - 30.Sal D'amato 27 - 30.Mike Bell 27 - 30.,UFC Fight Night: Felder vs. Dos Anjos ,Quiet Storm,
5859,Geraldo de Freitas vs. Tony Gravely,L/W,Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Dave Hagen 27 - 30.Sal D'amato 29 - 28.Mike Bell 28 - 29.,UFC Fight Night: Felder vs. Dos Anjos ,Spartan,
5858,Alex Morono vs. Rhys McKee,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Rick Winter 27 - 30.Junichiro Kamijo 27 - 30.Mike Bell 27 - 30.,UFC Fight Night: Felder vs. Dos Anjos ,The Great White,Skeletor
5857,Don'Tale Mayes vs. Roque Martinez,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Rick Winter 27 - 30.Dave Hagen 27 - 30.Junichiro Kamijo 28 - 29.,UFC Fight Night: Felder vs. Dos Anjos ,Lord Kong,
5856,Thiago Santos vs. Glover Teixeira,L/W,Light Heavyweight Bout,Submission ,3,1:49,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke ,UFC Fight Night: Santos vs. Teixeira ,Marreta,
5855,Andrei Arlovski vs. Tanner Boser,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Eric Colon 28 - 29.Chris Lee 28 - 29.Ron McCarthy 28 - 29.,UFC Fight Night: Santos vs. Teixeira ,The Pitbull,The Bulldozer
5854,Raoni Barcelos vs. Khalid Taha,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Dave Hagen 27 - 30.Chris Lee 27 - 30.Ron McCarthy 27 - 30.,UFC Fight Night: Santos vs. Teixeira ,,The Warrior
5853,Giga Chikadze vs. Jamey Simmons,W/L,Featherweight Bout,KO/TKO ,1,3:51,3 Rnd (5-5-5),Herb Dean,Kick to Head At Distance ,UFC Fight Night: Santos vs. Teixeira ,Ninja,The Afro Samurai
5852,Claudia Gadelha vs. Yan Xiaonan,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Derek Cleary 28 - 29.Sal D'amato 28 - 29.,UFC Fight Night: Santos vs. Teixeira ,Claudinha,
5851,Trevin Giles vs. Bevon Lewis,W/L,Middleweight Bout,KO/TKO ,3,1:26,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,UFC Fight Night: Santos vs. Teixeira ,,
5850,Alexandr Romanov vs. Marcos Rogerio de Lima,W/L,Heavyweight Bout,Submission ,1,4:48,3 Rnd (5-5-5),Herb Dean,Forearm Choke From Half Guard ,UFC Fight Night: Santos vs. Teixeira ,King Kong,Pezao
5849,Darren Elkins vs. Eduardo Garagorri,W/L,Featherweight Bout,Submission ,3,2:22,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,UFC Fight Night: Santos vs. Teixeira ,The Damage,
5848,Max Griffin vs. Ramiz Brahimaj,W/L,Welterweight Bout,KO/TKO ,3,2:03,3 Rnd (5-5-5),Mark Smith,Elbow to Head In ClinchEar Injury,UFC Fight Night: Santos vs. Teixeira ,Pain,
5847,Gustavo Lopez vs. Anthony Birchak,W/L,Bantamweight Bout,Submission ,1,2:43,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,UFC Fight Night: Santos vs. Teixeira ,,El Toro
5846,Uriah Hall vs. Anderson Silva,W/L,Middleweight Bout,KO/TKO ,4,1:24,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground ,UFC Fight Night: Hall vs. Silva ,Prime Time,The Spider
5845,Bryce Mitchell vs. Andre Fili,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Chris Lee 28 - 29.Dave Hagen 27 - 30.Sal D'amato 27 - 30.,UFC Fight Night: Hall vs. Silva ,Thug Nasty,Touchy
5844,Maurice Greene vs. Greg Hardy,L/W,Heavyweight Bout,KO/TKO ,2,1:12,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground ,UFC Fight Night: Hall vs. Silva ,The Crochet Boss,Prince of War
5843,Kevin Holland vs. Charlie Ontiveros,W/L,Middleweight Bout,Submission ,1,2:39,3 Rnd (5-5-5),Mark Smith,InjuryVerbal submission,UFC Fight Night: Hall vs. Silva ,Trailblazer,American Bad Boy
5842,King Green vs. Thiago Moises,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Dave Hagen 28 - 29.Sal D'amato 28 - 29.Derek Cleary 28 - 29.,UFC Fight Night: Hall vs. Silva ,,
5841,Chris Gruetzemacher vs. Alexander Hernandez,L/W,Lightweight Bout,KO/TKO ,1,1:46,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance ,UFC Fight Night: Hall vs. Silva ,Gritz,El Gran Chango
5840,Adrian Yanez vs. Victor Rodriguez,W/L,Bantamweight Bout,KO/TKO ,1,2:46,3 Rnd (5-5-5),Herb Dean,Kick to Head At Distance ,UFC Fight Night: Hall vs. Silva ,,Vicious
5839,Sean Strickland vs. Jack Marshman,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 27 - 30.Derek Cleary 27 - 30.Adalaide Byrd 27 - 30.,UFC Fight Night: Hall vs. Silva ,,The Hammer
5838,Cole Williams vs. Jason Witt,L/W,Welterweight Bout,Submission ,2,2:09,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Mount ,UFC Fight Night: Hall vs. Silva ,Havoc,The Vanilla Gorilla
5837,Dustin Jacoby vs. Justin Ledet,W/L,Light Heavyweight Bout,KO/TKO ,1,2:38,3 Rnd (5-5-5),Chris Tognoni,Punch to Head At Distance ,UFC Fight Night: Hall vs. Silva ,The Hanyak,El Blanco
5836,Miles Johns vs. Kevin Natividad,W/L,Bantamweight Bout,KO/TKO ,3,2:51,3 Rnd (5-5-5),Chris Tognoni,Punch to Head In Clinch ,UFC Fight Night: Hall vs. Silva ,Chapo,Quicksand
5835,Khabib Nurmagomedov vs. Justin Gaethje,W/L,UFC Lightweight Title Bout,Submission ,2,1:34,5 Rnd (5-5-5-5-5),Jason Herzog,Triangle Choke From Bottom Guard ,UFC 254: Khabib vs. Gaethje ,The Eagle,The Highlight
5834,Robert Whittaker vs. Jared Cannonier,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,Derek Cleary 28 - 29.Sal D'amato 28 - 29.David Lethaby 28 - 29.,UFC 254: Khabib vs. Gaethje ,The Reaper,The Killa Gorilla
5833,Alexander Volkov vs. Walt Harris,W/L,Heavyweight Bout,KO/TKO ,2,1:15,3 Rnd (5-5-5),Lukasz Bosacki,Kick to Body At DistanceFront Kick,UFC 254: Khabib vs. Gaethje ,Drago,The Big Ticket
5832,Jacob Malkoun vs. Phil Hawes,L/W,Middleweight Bout,KO/TKO ,1,0:18,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,UFC 254: Khabib vs. Gaethje ,Mamba,No Hype
5831,Lauren Murphy vs. Liliya Shakirova,W/L,Women's Flyweight Bout,Submission ,2,3:31,3 Rnd (5-5-5),Lukasz Bosacki,Rear Naked Choke ,UFC 254: Khabib vs. Gaethje ,Lucky,
5830,Magomed Ankalaev vs. Ion Cutelaba,W/L,Light Heavyweight Bout,KO/TKO ,1,4:19,3 Rnd (5-5-5),Anders Ohlsson,Punch to Head At Distance ,UFC 254: Khabib vs. Gaethje ,,The Hulk
5829,Stefan Struve vs. Tai Tuivasa,L/W,Heavyweight Bout,KO/TKO ,1,4:59,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance ,UFC 254: Khabib vs. Gaethje ,Skyscraper,Bam Bam
5828,Nathaniel Wood vs. Casey Kenney,L/W,Catch Weight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,Ben Cartlidge 28 - 29.Derek Cleary 28 - 29.David Lethaby 27 - 30.,UFC 254: Khabib vs. Gaethje ,The Prospect,
5827,Alex Oliveira vs. Shavkat Rakhmonov,L/W,Welterweight Bout,Submission ,1,4:40,3 Rnd (5-5-5),Lukasz Bosacki,Guillotine Choke After Drop to Guard ,UFC 254: Khabib vs. Gaethje ,Cowboy,Nomad
5826,Da Woon Jung vs. Sam Alvey,D/D,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,Darryl Ransom 28 - 29.David Lethaby 29 - 28.Ben Cartlidge 28 - 28.,UFC 254: Khabib vs. Gaethje ,Sseda,Smile'N
5825,Liana Jojua vs. Miranda Maverick,L/W,Women's Flyweight Bout,TKO - Doctor's Stoppage ,1,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Cut,UFC 254: Khabib vs. Gaethje ,She Wolf,Fear The
5824,Joel Alvarez vs. Alexander Yakovlev,W/L,Lightweight Bout,Submission ,1,3:00,3 Rnd (5-5-5),Jason Herzog,Armbar From Bottom Guard ,UFC 254: Khabib vs. Gaethje ,El Fenomeno,Russian Thunder
5823,Brian Ortega vs. Chan Sung Jung,W/L,Featherweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Lukasz Bosacki,Ben Cartlidge 45 - 50.David Lethaby 45 - 50.Clemens Werner 45 - 50.,UFC Fight Night: Ortega vs. The Korean Zombie ,T-City,The Korean Zombie
5822,Katlyn Cerminara vs. Jessica Andrade,L/W,Women's Flyweight Bout,KO/TKO ,1,4:55,3 Rnd (5-5-5),Lukasz Bosacki,Punch to Body At Distance ,UFC Fight Night: Ortega vs. The Korean Zombie ,Blonde Fighter,Bate Estaca
5821,Jimmy Crute vs. Modestas Bukauskas,W/L,Light Heavyweight Bout,KO/TKO ,1,2:01,3 Rnd (5-5-5),Anders Ohlsson,Punches to Head At Distance ,UFC Fight Night: Ortega vs. The Korean Zombie ,,The Baltic Gladiator
5820,Claudio Silva vs. James Krause,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 27 - 30.Darryl Ransom 27 - 30.Clemens Werner 27 - 30.,UFC Fight Night: Ortega vs. The Korean Zombie ,Hannibal,The
5819,Thomas Almeida vs. Jonathan Martinez,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,Ben Cartlidge 27 - 30.Darryl Ransom 27 - 30.Victor Wolf 27 - 30.,UFC Fight Night: Ortega vs. The Korean Zombie ,Thominhas,Dragon
5818,Mateusz Gamrot vs. Guram Kutateladze,L/W,Lightweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Darryl Ransom 28 - 29.David Lethaby 29 - 28.Victor Wolf 28 - 29.,UFC Fight Night: Ortega vs. The Korean Zombie ,Gamer,Georgian Viking
5817,Gillian Robertson vs. Poliana Botelho,W/L,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,Victor Wolf 28 - 29.Clemens Werner 27 - 29.Ben Cartlidge 27 - 29.,UFC Fight Night: Ortega vs. The Korean Zombie ,The Savage,
5816,JunYong Park vs. John Phillips,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 25 - 30.David Lethaby 25 - 30.Victor Wolf 25 - 30.,UFC Fight Night: Ortega vs. The Korean Zombie ,The Iron Turtle,The Welsh Wrecking Machine
5815,Jamie Mullarkey vs. Fares Ziam,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 28 - 29.Darryl Ransom 28 - 29.Clemens Werner 28 - 29.,UFC Fight Night: Ortega vs. The Korean Zombie ,,Smile Killer
5814,Gadzhimurad Antigulov vs. Maxim Grishin,L/W,Light Heavyweight Bout,KO/TKO ,2,4:58,3 Rnd (5-5-5),Anders Ohlsson,Punches to Head At Distance ,UFC Fight Night: Ortega vs. The Korean Zombie ,,Maximus
5813,Said Nurmagomedov vs. Mark Striegl,W/L,Bantamweight Bout,KO/TKO ,1,0:51,3 Rnd (5-5-5),Lukasz Bosacki,Punches to Head On Ground ,UFC Fight Night: Ortega vs. The Korean Zombie ,,Mugen
5812,Marlon Moraes vs. Cory Sandhagen,L/W,Bantamweight Bout,KO/TKO ,2,1:03,5 Rnd (5-5-5-5-5),Marc Goddard,Kick to Head At DistanceWheel Kick,UFC Fight Night: Moraes vs. Sandhagen ,Magic,
5811,Edson Barboza vs. Makwan Amirkhani,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Darryl Ransom 26 - 30.Vito Paolillo 27 - 30.Victor Wolf 28 - 29.,UFC Fight Night: Moraes vs. Sandhagen ,Junior,Mr. Finland
5810,Ben Rothwell vs. Marcin Tybura,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 27 - 29.Anders Ohlsson 27 - 29.Victor Wolf 27 - 29.,UFC Fight Night: Moraes vs. Sandhagen ,,Tybur
5809,Markus Perez vs. Dricus Du Plessis,L/W,Middleweight Bout,KO/TKO ,1,3:22,3 Rnd (5-5-5),Kevin Sataki,Punch to Head At Distance ,UFC Fight Night: Moraes vs. Sandhagen ,Maluko,Stillknocks
5808,Tom Aspinall vs. Alan Baudot,W/L,Heavyweight Bout,KO/TKO ,1,1:35,3 Rnd (5-5-5),Lukasz Bosacki,Punches to Head From Mount ,UFC Fight Night: Moraes vs. Sandhagen ,,The Black Samourai
5807,Youssef Zalal vs. Ilia Topuria,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Mike Bell 28 - 29.Anders Ohlsson 28 - 29.Vito Paolillo 28 - 29.,UFC Fight Night: Moraes vs. Sandhagen ,The Moroccan Devil,El Matador
5806,Tom Breese vs. KB Bhullar,W/L,Middleweight Bout,KO/TKO ,1,1:42,3 Rnd (5-5-5),Lukasz Bosacki,Punch to Head At Distance ,UFC Fight Night: Moraes vs. Sandhagen ,,The Bengal
5805,Chris Daukaus vs. Rodrigo Nascimento,W/L,Heavyweight Bout,KO/TKO ,1,0:45,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance ,UFC Fight Night: Moraes vs. Sandhagen ,,Ze Colmeia
5804,Impa Kasanganay vs. Joaquin Buckley,L/W,Middleweight Bout,KO/TKO ,2,2:03,3 Rnd (5-5-5),Kevin Sataki,Spinning Back Kick Head ,UFC Fight Night: Moraes vs. Sandhagen ,Tshilobo,New Mansa
5803,Ali AlQaisi vs. Tony Kelley,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Darryl Ransom 27 - 30.Anders Ohlsson 28 - 29.Clemens Werner 28 - 29.,UFC Fight Night: Moraes vs. Sandhagen ,The Royal Fighter,Primetime
5802,Giga Chikadze vs. Omar Morales,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 27 - 30.Vito Paolillo 27 - 30.Victor Wolf 27 - 30.,UFC Fight Night: Moraes vs. Sandhagen ,Ninja,Venezuelan Fighter
5801,Tracy Cortez vs. Stephanie Egger,W/L,Women's Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Vito Paolillo 27 - 30.Darryl Ransom 27 - 30.Clemens Werner 27 - 30.,UFC Fight Night: Moraes vs. Sandhagen ,,
5800,Bruno Silva vs. Tagir Ulanbekov,L/W,Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Anders Ohlsson 27 - 30.Mike Bell 28 - 29.Victor Wolf 28 - 29.,UFC Fight Night: Moraes vs. Sandhagen ,Bulldog,
5799,Holly Holm vs. Irene Aldana,W/L,Women's Bantamweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,Mike Bell 44 - 50.Dave Tirelli 45 - 50.Clemens Werner 45 - 50.,UFC Fight Night: Holm vs. Aldana ,The Preacher's Daughter,
5798,Yorgan De Castro vs. Carlos Felipe,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Lukasz Bosacki 27 - 30.Anders Ohlsson 27 - 30.Ahmed Korchi 28 - 29.,UFC Fight Night: Holm vs. Aldana ,The Mad Titan,Boi
5797,Germaine de Randamie vs. Julianna Pena,W/L,Women's Bantamweight Bout,Submission ,3,3:25,3 Rnd (5-5-5),Jason Herzog,Guillotine Choke On Ground ,UFC Fight Night: Holm vs. Aldana ,The Iron Lady,The Venezuelan Vixen
5796,Kyler Phillips vs. Cameron Else,W/L,Bantamweight Bout,KO/TKO ,2,0:44,3 Rnd (5-5-5),Marc Goddard,Elbows to Head From Back Control ,UFC Fight Night: Holm vs. Aldana ,The Matrix,Camchida
5795,Dequan Townsend vs. Dusko Todorovic,L/W,Middleweight Bout,KO/TKO ,2,3:15,3 Rnd (5-5-5),Jason Herzog,Punches to Head From Mount ,UFC Fight Night: Holm vs. Aldana ,The Tarantula,Thunder
5794,Carlos Condit vs. Court McGee,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Anders Ohlsson 27 - 30.Dave Tirelli 27 - 30.Clemens Werner 27 - 30.,UFC Fight Night: Holm vs. Aldana ,The Natural Born Killer,The Crusher
5793,Charles Jourdain vs. Josh Culibao,D/D,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Ahmed Korchi 27 - 30.Lukasz Bosacki 29 - 28.Mike Bell 28 - 28.,UFC Fight Night: Holm vs. Aldana ,Air,Kuya
5792,Jordan Williams vs. Nassourdine Imavov,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Ahmed Korchi 27 - 29.Dave Tirelli 27 - 29.Anders Ohlsson 28 - 29.,UFC Fight Night: Holm vs. Aldana ,Bomaye,The Sniper
5791,Loma Lookboonmee vs. Jinh Yu Frey,W/L,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mike Bell 27 - 30.Lukasz Bosacki 27 - 30.Clemens Werner 28 - 29.,UFC Fight Night: Holm vs. Aldana ,,
5790,Casey Kenney vs. Alatengheili,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Lukasz Bosacki 25 - 30.Clemens Werner 26 - 30.Dave Tirelli 27 - 30.,UFC Fight Night: Holm vs. Aldana ,,The Mongolian Knight
5789,Luigi Vendramini vs. Jessin Ayari,W/L,Lightweight Bout,KO/TKO ,1,1:12,3 Rnd (5-5-5),Jason Herzog,Kick to Head At Distance ,UFC Fight Night: Holm vs. Aldana ,The Italian Stallion,
5788,Israel Adesanya vs. Paulo Costa,W/L,UFC Middleweight Title Bout,KO/TKO ,2,3:59,5 Rnd (5-5-5-5-5),Jason Herzog,Punch to Head At Distance ,UFC 253: Adesanya vs. Costa ,The Last Stylebender,The Eraser
5787,Dominick Reyes vs. Jan Blachowicz,L/W,UFC Light Heavyweight Title Bout,KO/TKO ,2,4:36,5 Rnd (5-5-5-5-5),Kevin Sataki,Punch to Head At Distance ,UFC 253: Adesanya vs. Costa ,The Devastator,
5786,Kai Kara-France vs. Brandon Royval,L/W,Flyweight Bout,Submission ,2,0:48,3 Rnd (5-5-5),Lukasz Bosacki,Guillotine Choke After Drop to Guard ,UFC 253: Adesanya vs. Costa ,Don't Blink,Raw Dawg
5785,Ketlen Vieira vs. Sijara Eubanks,W/L,Women's Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Anders Ohlsson 28 - 29.Dave Tirelli 28 - 29.,UFC 253: Adesanya vs. Costa ,Fenomeno,SarJ
5784,Hakeem Dawodu vs. Zubaira Tukhugov,W/L,Featherweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Kevin Sataki,Ahmed Korchi 28 - 29.Anders Ohlsson 27 - 30.Dave Tirelli 29 - 28.,UFC 253: Adesanya vs. Costa ,Mean,Warrior
5783,Brad Riddell vs. Alex Da Silva,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Mike Bell 28 - 29.Ahmed Korchi 28 - 29.Clemens Werner 28 - 29.,UFC 253: Adesanya vs. Costa ,Quake,Leko
5782,Diego Sanchez vs. Jake Matthews,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Anders Ohlsson 26 - 30.Dave Tirelli 26 - 30.Clemens Werner 26 - 30.,UFC 253: Adesanya vs. Costa ,Nightmare,The Celtic Kid
5781,Shane Young vs. Ludovit Klein,L/W,Featherweight Bout,KO/TKO ,1,1:16,3 Rnd (5-5-5),Kevin Sataki,Kick to Head At Distance ,UFC 253: Adesanya vs. Costa ,Smokin',Mr. Highlight
5780,William Knight vs. Aleksa Camur,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Mike Bell 28 - 29.Ahmed Korchi 27 - 30.Dave Tirelli 27 - 30.,UFC 253: Adesanya vs. Costa ,Knightmare,
5779,Juan Espino vs. Jeff Hughes,W/L,Heavyweight Bout,Submission ,1,3:48,3 Rnd (5-5-5),Kevin Sataki,Scarf Hold From Side Control ,UFC 253: Adesanya vs. Costa ,El Guapo,Lights Out
5778,Khadis Ibragimov vs. Danilo Marques,L/W,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Ahmed Korchi 28 - 29.Anders Ohlsson 28 - 29.Dave Tirelli 27 - 30.,UFC 253: Adesanya vs. Costa ,,
5777,Colby Covington vs. Tyron Woodley,W/L,Welterweight Bout,KO/TKO ,5,1:19,5 Rnd (5-5-5-5-5),Dan Miragliotta,toRib injury,UFC Fight Night: Covington vs. Woodley ,Chaos,The Chosen One
5776,Donald Cerrone vs. Niko Price,NC/NC,Welterweight Bout,Overturned ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Failed Drug Test by PriceEric Colon 27 - 29.Chris Lee 28 - 28.Ron McCarthy 28 - 28.,UFC Fight Night: Covington vs. Woodley ,Cowboy,The Hybrid
5775,Khamzat Chimaev vs. Gerald Meerschaert,W/L,Middleweight Bout,KO/TKO ,1,0:17,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance ,UFC Fight Night: Covington vs. Woodley ,Borz,GM3
5774,Johnny Walker vs. Ryan Spann,W/L,Light Heavyweight Bout,KO/TKO ,1,2:43,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground ,UFC Fight Night: Covington vs. Woodley ,,Superman
5773,Mackenzie Dern vs. Randa Markos,W/L,Women's Strawweight Bout,Submission ,1,3:44,3 Rnd (5-5-5),Jason Herzog,Armbar From Mount ,UFC Fight Night: Covington vs. Woodley ,,Quiet Storm
5772,Kevin Holland vs. Darren Stewart,W/L,Middleweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Mark Smith,Sal D'amato 28 - 29.Ron McCarthy 29 - 28.Eric Colon 28 - 29.,UFC Fight Night: Covington vs. Woodley ,Trailblazer,The Dentist
5771,Jordan Espinosa vs. David Dvorak,L/W,Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Junichiro Kamijo 27 - 30.Eric Colon 27 - 30.Derek Cleary 27 - 30.,UFC Fight Night: Covington vs. Woodley ,The Gamer,Undertaker
5770,Mirsad Bektic vs. Damon Jackson,L/W,Featherweight Bout,Submission ,3,1:21,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke From Mount ,UFC Fight Night: Covington vs. Woodley ,,The Leech
5769,Mayra Bueno Silva vs. Mara Romero Borella,W/L,Women's Flyweight Bout,Submission ,1,2:29,3 Rnd (5-5-5),Jason Herzog,Armbar From Bottom Guard ,UFC Fight Night: Covington vs. Woodley ,Sheetara,
5768,Jessica-Rose Clark vs. Sarah Alpar,W/L,Women's Bantamweight Bout,KO/TKO ,3,4:21,3 Rnd (5-5-5),Chris Tognoni,Knee to Head In Clinch ,UFC Fight Night: Covington vs. Woodley ,,Too Sweet
5767,Darrick Minner vs. TJ Laramie,W/L,Featherweight Bout,Submission ,1,0:52,3 Rnd (5-5-5),Dan Miragliotta,Guillotine Choke From Guard ,UFC Fight Night: Covington vs. Woodley ,,
5766,Journey Newson vs. Randy Costa,L/W,Bantamweight Bout,KO/TKO ,1,0:41,3 Rnd (5-5-5),Mark Smith,Kick to Head At Distance ,UFC Fight Night: Covington vs. Woodley ,,The Zohan
5765,Andre Ewell vs. Irwin Rivera,W/L,Bantamweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 28 - 29.Dave Hagen 28 - 29.Junichiro Kamijo 29 - 28.,UFC Fight Night: Covington vs. Woodley ,Mr. Highlight,The Beast
5764,Tyson Nam vs. Jerome Rivera,W/L,Bantamweight Bout,KO/TKO ,2,0:34,3 Rnd (5-5-5),Chris Tognoni,Punches to Head On Ground ,UFC Fight Night: Covington vs. Woodley ,,Renegade
