fight_id,fighter_id,round,kd,sig.str. %,td %,sub.att,rev.,ctrl,sig.str._landed,sig.str._attempted,total str._landed,total str._attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
907,3836,round 2,0,15%,33%,0,0,0:02,3,20,3,20,1,3,2,17,1,2,0,1,0,16,3,3,0,1
907,3836,round 3,0,50%,---,0,0,0:00,7,14,7,14,0,0,5,12,1,1,1,1,7,14,0,0,0,0
906,366,round 1,1,43%,---,0,0,1:12,39,90,49,103,0,0,19,65,20,25,0,0,12,44,25,43,2,3
906,2497,round 1,0,8%,100%,1,0,1:02,1,12,2,13,1,1,0,11,0,0,1,1,1,12,0,0,0,0
905,870,round 1,0,25%,---,1,0,0:44,6,24,38,56,0,0,6,24,0,0,0,0,2,13,0,0,4,11
905,870,round 2,1,62%,---,0,0,3:35,20,32,76,88,0,0,19,31,0,0,1,1,3,8,1,1,16,23
905,870,round 3,0,62%,100%,1,0,0:25,20,32,34,46,1,1,17,28,1,2,2,2,16,28,2,2,2,2
905,388,round 1,0,21%,40%,0,0,3:07,7,33,9,35,2,5,5,31,2,2,0,0,1,14,1,1,5,18
905,388,round 2,0,26%,0%,0,0,0:32,4,15,4,15,0,3,4,15,0,0,0,0,4,15,0,0,0,0
905,388,round 3,0,37%,100%,0,0,1:14,11,29,14,32,1,1,6,23,5,6,0,0,3,20,3,3,5,6
904,2332,round 1,0,80%,50%,2,1,0:57,4,5,13,14,1,2,1,2,3,3,0,0,0,1,0,0,4,4
904,2332,round 2,0,75%,---,0,0,0:35,9,12,12,15,0,0,8,11,0,0,1,1,0,3,1,1,8,8
904,981,round 1,0,50%,---,3,0,3:45,2,4,9,11,0,0,0,2,1,1,1,1,0,2,0,0,2,2
904,981,round 2,0,100%,100%,0,0,0:03,2,2,2,2,1,1,1,1,0,0,1,1,2,2,0,0,0,0
903,890,round 1,0,67%,---,0,0,0:00,29,43,67,82,0,0,24,38,4,4,1,1,12,21,17,22,0,0
903,317,round 1,0,37%,100%,0,0,2:43,3,8,6,11,1,1,1,5,2,3,0,0,2,5,0,0,1,3
902,2375,round 1,0,69%,14%,2,1,2:54,9,13,28,37,1,7,7,10,1,2,1,1,2,2,0,1,7,10
902,2375,round 2,0,75%,0%,1,1,0:09,6,8,7,9,0,1,5,7,1,1,0,0,1,1,0,0,5,7
902,1637,round 1,0,52%,---,0,1,1:46,9,17,29,38,0,0,6,14,2,2,1,1,0,1,4,4,5,12
902,1637,round 2,0,40%,100%,0,0,2:01,6,15,15,24,1,1,5,13,1,1,0,1,0,1,0,0,6,14
901,713,round 1,0,43%,66%,2,0,3:57,7,16,34,43,2,3,5,14,1,1,1,1,4,12,0,0,3,4
901,713,round 2,0,39%,0%,1,0,0:00,19,48,19,48,0,2,13,42,1,1,5,5,17,46,2,2,0,0
901,713,round 3,0,36%,25%,0,0,1:26,14,38,16,41,1,4,11,35,0,0,3,3,13,37,1,1,0,0
901,3871,round 1,0,25%,---,0,0,0:00,4,16,6,18,0,0,2,13,0,1,2,2,4,15,0,1,0,0
901,3871,round 2,0,22%,0%,0,0,0:11,18,79,20,81,0,1,13,69,1,4,4,6,18,79,0,0,0,0
901,3871,round 3,0,32%,---,0,0,0:00,26,81,27,82,0,0,9,64,8,8,9,9,24,79,2,2,0,0
900,4144,round 1,3,65%,---,0,0,1:47,36,55,62,83,0,0,33,52,3,3,0,0,5,10,5,5,26,40
900,2707,round 1,0,25%,0%,0,0,0:00,1,4,1,4,0,1,1,4,0,0,0,0,1,4,0,0,0,0
899,1444,round 1,0,45%,---,0,0,0:11,22,48,23,49,0,0,11,36,4,4,7,8,17,38,5,10,0,0
899,1444,round 2,2,30%,---,0,0,0:09,9,30,11,32,0,0,7,28,1,1,1,1,5,20,4,10,0,0
899,1676,round 1,1,43%,20%,0,0,1:17,17,39,19,41,1,5,16,38,0,0,1,1,5,15,0,0,12,24
899,1676,round 2,0,36%,---,0,0,0:00,4,11,4,11,0,0,3,10,0,0,1,1,4,11,0,0,0,0
898,1230,round 1,0,43%,33%,0,0,1:01,7,16,17,26,1,3,4,13,2,2,1,1,3,5,0,0,4,11
898,1230,round 2,0,48%,100%,0,0,2:42,28,58,98,139,1,1,22,52,5,5,1,1,3,7,0,0,25,51
898,2155,round 1,0,37%,66%,2,0,1:51,3,8,5,10,2,3,3,8,0,0,0,0,1,4,0,0,2,4
898,2155,round 2,0,50%,---,0,0,0:00,2,4,4,6,0,0,2,3,0,0,0,1,2,4,0,0,0,0
897,2487,round 1,0,32%,100%,0,0,1:28,8,25,11,29,2,2,7,24,1,1,0,0,5,20,2,3,1,2
897,2487,round 2,0,26%,100%,0,0,1:32,7,26,7,26,2,2,5,22,2,4,0,0,5,23,2,3,0,0
897,2487,round 3,0,28%,83%,0,0,3:17,4,14,9,19,5,6,3,12,1,2,0,0,2,11,0,0,2,3
897,1065,round 1,0,36%,0%,0,0,0:00,8,22,9,23,0,1,5,19,1,1,2,2,8,21,0,1,0,0
897,1065,round 2,0,28%,50%,0,0,0:12,10,35,12,37,1,2,9,34,1,1,0,0,7,31,3,4,0,0
897,1065,round 3,0,44%,0%,0,0,0:20,8,18,10,20,0,2,6,16,1,1,1,1,3,11,5,7,0,0
896,112,round 1,0,29%,---,0,0,0:00,11,37,11,37,0,0,7,33,2,2,2,2,10,36,1,1,0,0
896,112,round 2,1,54%,---,0,0,0:02,6,11,6,11,0,0,5,10,0,0,1,1,2,7,1,1,3,3
896,3004,round 1,0,25%,25%,0,0,1:55,10,40,21,51,1,4,7,37,2,2,1,1,7,32,1,4,2,4
896,3004,round 2,0,0%,---,0,0,0:00,0,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0
895,1555,round 1,0,35%,100%,0,0,2:08,15,42,20,50,1,1,14,41,0,0,1,1,15,37,0,5,0,0
895,1555,round 2,0,55%,---,0,0,0:30,16,29,33,46,0,0,16,29,0,0,0,0,3,10,0,0,13,19
895,392,round 1,0,31%,---,0,0,0:00,14,45,19,50,0,0,7,38,5,5,2,2,7,29,7,15,0,1
895,392,round 2,0,30%,0%,0,0,0:03,4,13,4,13,0,1,2,10,0,1,2,2,4,12,0,1,0,0
894,954,round 1,0,50%,---,0,0,1:16,5,10,17,24,0,0,0,4,1,1,4,5,0,4,5,6,0,0
894,954,round 2,0,14%,100%,1,0,0:06,1,7,11,17,1,1,0,6,1,1,0,0,0,6,0,0,1,1
894,3052,round 1,0,60%,100%,0,0,3:26,18,30,30,42,1,1,18,30,0,0,0,0,0,4,0,1,18,25
894,3052,round 2,0,50%,100%,0,1,2:17,2,4,5,8,2,2,1,3,1,1,0,0,0,0,0,0,2,4
893,1787,round 1,1,75%,---,0,0,0:02,3,4,3,4,0,0,3,4,0,0,0,0,1,1,0,0,2,3
893,70,round 1,0,0%,---,0,0,0:00,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
892,2809,round 1,0,47%,100%,0,0,1:59,30,63,36,69,1,1,20,50,1,2,9,11,12,37,7,12,11,14
892,2809,round 2,0,40%,66%,0,0,1:45,18,44,25,52,2,3,13,37,4,5,1,2,9,25,5,12,4,7
892,2809,round 3,0,56%,---,0,0,4:25,32,57,63,89,0,0,27,52,1,1,4,4,5,14,0,0,27,43
892,3995,round 1,0,25%,50%,0,0,0:37,10,39,18,49,1,2,7,36,2,2,1,1,6,33,4,6,0,0
892,3995,round 2,0,24%,100%,0,0,0:55,9,37,17,46,1,1,9,37,0,0,0,0,6,32,3,5,0,0
892,3995,round 3,0,12%,0%,0,0,0:00,1,8,7,16,0,2,1,8,0,0,0,0,1,8,0,0,0,0
891,215,round 1,1,54%,---,1,0,0:06,6,11,6,11,0,0,6,11,0,0,0,0,1,5,0,0,5,6
891,3338,round 1,0,0%,---,0,0,0:00,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
890,1320,round 1,0,75%,20%,1,0,0:13,3,4,5,6,1,5,0,1,3,3,0,0,1,2,2,2,0,0
890,797,round 1,0,50%,0%,0,0,1:13,2,4,3,5,0,1,0,2,0,0,2,2,0,2,2,2,0,0
889,1509,round 1,0,42%,100%,0,0,1:55,11,26,24,39,1,1,10,24,1,2,0,0,2,11,0,0,9,15
889,3576,round 1,0,18%,---,0,0,0:00,4,22,4,22,0,0,4,21,0,1,0,0,4,22,0,0,0,0
888,3791,round 1,0,43%,66%,3,1,3:31,7,16,33,43,2,3,7,15,0,1,0,0,2,10,1,2,4,4
888,3791,round 2,0,73%,100%,0,0,1:58,14,19,44,53,1,1,13,18,1,1,0,0,1,2,0,0,13,17
888,2637,round 1,0,20%,---,0,1,0:36,2,10,6,14,0,0,0,6,0,1,2,3,2,8,0,1,0,1
888,2637,round 2,0,0%,---,0,0,0:00,0,2,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0
887,1863,round 1,1,60%,---,0,0,0:01,15,25,15,25,0,0,14,24,0,0,1,1,9,19,4,4,2,2
887,3811,round 1,0,0%,0%,0,0,0:00,0,7,0,7,0,2,0,7,0,0,0,0,0,7,0,0,0,0
886,3673,round 1,0,50%,---,0,0,0:00,4,8,9,13,0,0,2,6,0,0,2,2,4,8,0,0,0,0
886,3673,round 2,0,84%,---,1,0,2:37,43,51,65,75,0,0,26,34,16,16,1,1,10,14,5,6,28,31
886,1623,round 1,0,56%,100%,0,0,2:53,9,16,41,51,1,1,7,14,0,0,2,2,2,5,0,0,7,11
886,1623,round 2,0,45%,0%,0,0,0:52,11,24,11,24,0,2,4,16,1,1,6,7,4,12,7,11,0,1
885,1653,round 1,1,40%,100%,0,1,1:11,4,10,11,18,2,2,2,7,0,1,2,2,2,6,1,2,1,2
885,1653,round 2,0,84%,---,0,1,1:42,27,32,34,39,0,0,3,4,24,28,0,0,1,2,1,2,25,28
885,1653,round 3,0,68%,50%,0,0,2:57,26,38,55,68,1,2,4,11,22,27,0,0,0,4,0,0,26,34
885,2068,round 1,0,84%,100%,0,1,3:27,22,26,44,49,3,3,9,13,6,6,7,7,3,4,7,7,12,15
885,2068,round 2,0,66%,100%,0,0,3:06,14,21,37,45,2,2,7,13,3,3,4,5,0,1,3,3,11,17
885,2068,round 3,0,69%,---,0,0,1:44,9,13,12,16,0,0,1,4,7,8,1,1,1,2,1,1,7,10
884,2177,round 1,1,48%,0%,0,0,0:27,24,50,25,52,0,1,15,35,4,6,5,9,13,33,7,12,4,5
884,3463,round 1,0,39%,---,0,0,0:00,13,33,15,36,0,0,12,31,1,2,0,0,6,14,7,19,0,0
883,2908,round 1,1,41%,---,0,0,0:28,14,34,18,38,0,0,6,25,5,6,3,3,6,26,8,8,0,0
883,2908,round 2,1,50%,---,0,0,0:08,12,24,13,25,0,0,8,20,3,3,1,1,9,21,3,3,0,0
883,3951,round 1,0,48%,50%,0,0,1:20,12,25,15,28,1,2,5,15,1,3,6,7,7,19,5,6,0,0
883,3951,round 2,0,36%,0%,0,0,0:36,7,19,10,22,0,1,1,11,1,3,5,5,5,17,2,2,0,0
882,1220,round 1,0,32%,50%,0,0,2:00,8,25,20,38,2,4,3,17,1,2,4,6,6,19,1,4,1,2
882,1220,round 2,0,61%,33%,0,0,4:02,11,18,63,70,1,3,6,10,5,5,0,3,1,6,0,0,10,12
882,1220,round 3,0,63%,50%,0,0,2:01,21,33,48,61,1,2,10,19,2,2,9,12,14,25,0,0,7,8
882,4304,round 1,0,47%,---,0,0,0:02,11,23,19,31,0,0,3,14,7,7,1,2,6,16,5,7,0,0
882,4304,round 2,0,33%,---,0,0,0:06,2,6,4,8,0,0,2,6,0,0,0,0,1,5,1,1,0,0
882,4304,round 3,0,39%,---,1,0,0:00,9,23,9,23,0,0,5,14,2,7,2,2,9,23,0,0,0,0
881,179,round 1,0,0%,---,0,0,0:46,0,7,20,30,0,0,0,7,0,0,0,0,0,6,0,1,0,0
881,179,round 2,0,50%,100%,0,0,1:13,14,28,35,56,1,1,8,20,1,3,5,5,7,15,0,0,7,13
881,2884,round 1,0,25%,11%,0,0,3:30,1,4,27,37,1,9,1,4,0,0,0,0,0,2,0,1,1,1
881,2884,round 2,0,37%,20%,0,0,1:14,3,8,10,15,1,5,2,7,1,1,0,0,1,6,1,1,1,1
880,1213,round 1,0,40%,100%,0,0,3:36,13,32,40,62,4,4,12,28,0,2,1,2,1,5,2,4,10,23
880,1213,round 2,0,40%,60%,0,0,2:54,11,27,26,51,3,5,6,22,2,2,3,3,1,5,1,1,9,21
880,1213,round 3,0,50%,85%,0,0,4:03,8,16,63,84,6,7,8,16,0,0,0,0,0,0,1,2,7,14
880,829,round 1,0,29%,---,0,0,0:00,5,17,13,25,0,0,4,14,1,2,0,1,4,14,0,2,1,1
880,829,round 2,0,43%,0%,0,0,0:40,7,16,24,34,0,1,4,12,3,4,0,0,2,6,4,7,1,3
880,829,round 3,0,66%,---,0,0,0:00,4,6,45,50,0,0,1,3,3,3,0,0,0,2,3,3,1,1
879,2074,round 1,1,36%,100%,0,0,1:09,16,44,17,45,1,1,9,35,3,5,4,4,14,39,2,5,0,0
879,2074,round 2,0,53%,---,0,0,0:04,8,15,8,15,0,0,5,12,2,2,1,1,6,11,0,0,2,4
879,1609,round 1,0,39%,---,2,0,0:00,17,43,21,47,0,0,12,37,2,3,3,3,13,38,3,4,1,1
879,1609,round 2,0,18%,---,0,0,0:00,3,16,3,16,0,0,0,13,3,3,0,0,3,16,0,0,0,0
878,3488,round 1,0,48%,100%,0,0,4:30,24,50,49,75,1,1,21,47,3,3,0,0,0,1,0,0,24,49
878,358,round 1,0,100%,---,0,0,0:00,1,1,11,11,0,0,0,0,1,1,0,0,0,0,1,1,0,0
877,1518,round 1,0,54%,0%,0,0,1:35,23,42,28,47,0,1,5,24,2,2,16,16,16,33,4,4,3,5
877,1518,round 2,0,63%,0%,0,0,3:51,28,44,50,66,0,1,25,41,0,0,3,3,4,5,0,0,24,39
877,1518,round 3,0,33%,33%,0,0,3:15,17,51,40,79,1,3,13,46,0,0,4,5,6,25,5,7,6,19
877,1550,round 1,0,32%,---,1,0,0:12,12,37,19,44,0,0,7,32,3,3,2,2,10,33,2,4,0,0
877,1550,round 2,0,25%,---,1,0,0:21,3,12,26,36,0,0,3,12,0,0,0,0,0,4,0,0,3,8
877,1550,round 3,0,54%,---,0,0,0:28,29,53,73,100,0,0,19,42,8,8,2,3,18,40,11,13,0,0
876,,round 1,0,36%,25%,0,0,0:02,11,30,18,37,1,4,8,27,1,1,2,2,11,30,0,0,0,0
876,,round 2,0,42%,16%,0,0,0:15,15,35,17,38,1,6,13,33,1,1,1,1,14,34,1,1,0,0
876,,round 3,0,40%,0%,1,1,0:14,2,5,5,10,0,1,1,3,0,1,1,1,2,4,0,1,0,0
876,3917,round 1,1,44%,---,0,0,1:29,27,61,40,76,0,0,27,61,0,0,0,0,18,45,0,2,9,14
876,3917,round 2,0,37%,---,0,0,0:00,23,62,43,82,0,0,21,60,2,2,0,0,22,61,1,1,0,0
876,3917,round 3,0,37%,---,0,0,0:31,3,8,4,9,0,0,3,8,0,0,0,0,2,6,1,2,0,0
875,2620,round 1,0,66%,---,3,0,0:00,2,3,2,3,0,0,0,1,0,0,2,2,2,3,0,0,0,0
875,2219,round 1,0,66%,100%,0,0,1:07,16,24,32,40,1,1,16,24,0,0,0,0,1,1,0,0,15,23
874,2420,round 1,1,75%,100%,0,0,3:54,21,28,24,32,2,2,16,23,3,3,2,2,2,3,9,9,10,16
874,2420,round 2,0,50%,---,1,0,0:03,1,2,4,5,0,0,0,1,0,0,1,1,1,1,0,0,0,1
874,1719,round 1,0,50%,0%,1,1,0:07,3,6,7,10,0,2,2,5,1,1,0,0,0,1,1,2,2,3
874,1719,round 2,0,40%,100%,0,0,1:16,2,5,5,9,1,1,2,4,0,0,0,1,1,3,0,0,1,2
873,93,round 1,0,66%,100%,1,0,0:20,4,6,4,6,1,1,2,4,2,2,0,0,3,5,0,0,1,1
873,4399,round 1,0,18%,---,0,0,0:05,2,11,10,19,0,0,2,11,0,0,0,0,1,10,0,0,1,1
872,1488,round 1,0,64%,0%,0,0,0:33,32,50,35,53,0,1,16,32,10,10,6,8,26,44,6,6,0,0
872,1488,round 2,0,33%,---,0,0,0:13,16,48,18,50,0,0,5,32,5,8,6,8,14,46,2,2,0,0
872,1488,round 3,0,57%,0%,0,0,0:55,12,21,29,39,0,1,5,14,6,6,1,1,11,20,1,1,0,0
872,4008,round 1,0,25%,66%,0,0,1:26,9,36,14,41,2,3,8,35,1,1,0,0,5,32,1,1,3,3
872,4008,round 2,0,22%,100%,0,0,0:40,8,36,11,39,2,2,6,33,2,3,0,0,7,35,1,1,0,0
872,4008,round 3,0,28%,66%,0,0,1:23,6,21,22,37,2,3,5,20,1,1,0,0,2,17,1,1,3,3
871,2328,round 1,1,70%,---,0,0,0:04,12,17,18,23,0,0,11,16,0,0,1,1,6,10,3,3,3,4
871,439,round 1,0,0%,0%,0,0,0:00,0,3,1,4,0,1,0,3,0,0,0,0,0,3,0,0,0,0
870,392,round 1,0,70%,50%,0,0,0:06,42,60,46,64,1,2,25,41,14,14,3,5,20,34,18,22,4,4
870,1614,round 1,0,22%,---,0,0,0:00,7,31,7,31,0,0,5,29,0,0,2,2,7,31,0,0,0,0
869,1057,round 1,0,60%,---,0,0,0:57,14,23,25,34,0,0,6,15,4,4,4,4,2,8,12,15,0,0
869,1057,round 2,0,51%,100%,0,0,1:55,15,29,23,37,1,1,1,15,9,9,5,5,0,12,15,17,0,0
869,1057,round 3,0,29%,0%,0,0,1:22,11,37,24,50,0,2,9,34,2,3,0,0,3,25,8,12,0,0
869,2432,round 1,0,67%,0%,0,0,2:21,21,31,32,42,0,2,2,11,11,12,8,8,0,9,21,22,0,0
869,2432,round 2,0,53%,0%,0,0,1:44,15,28,24,37,0,4,4,15,10,12,1,1,4,16,11,12,0,0
869,2432,round 3,0,53%,50%,0,0,1:29,14,26,18,30,1,2,5,17,5,5,4,4,3,15,11,11,0,0
868,1100,round 1,0,42%,---,0,0,0:00,29,69,32,72,0,0,14,53,6,7,9,9,28,68,1,1,0,0
868,1100,round 2,0,37%,---,0,0,0:00,26,70,26,70,0,0,13,57,1,1,12,12,26,70,0,0,0,0
868,1100,round 3,0,35%,---,0,0,0:00,26,73,31,78,0,0,17,64,2,2,7,7,21,67,3,4,2,2
868,2776,round 1,1,20%,100%,0,0,0:28,12,60,14,64,1,1,12,60,0,0,0,0,9,57,3,3,0,0
868,2776,round 2,0,20%,100%,0,0,0:13,13,63,13,63,1,1,12,61,1,2,0,0,12,60,1,3,0,0
868,2776,round 3,0,47%,100%,0,0,0:47,32,68,39,76,2,2,29,65,3,3,0,0,26,59,6,7,0,2
867,3909,round 1,0,57%,---,0,0,0:15,11,19,11,19,0,0,0,6,4,5,7,8,2,7,9,12,0,0
867,3909,round 2,0,65%,---,0,0,0:51,23,35,24,36,0,0,4,14,9,10,10,11,10,21,13,14,0,0
867,3909,round 3,0,42%,---,0,0,0:18,20,47,23,50,0,0,7,34,5,5,8,8,8,31,12,16,0,0
867,519,round 1,0,61%,33%,0,0,2:43,19,31,22,35,1,3,1,10,2,3,16,18,2,11,17,20,0,0
867,519,round 2,0,28%,0%,0,0,1:19,7,25,13,31,0,3,3,19,0,2,4,4,4,22,3,3,0,0
867,519,round 3,0,48%,0%,0,0,1:43,13,27,14,29,0,4,5,17,1,3,7,7,7,19,6,8,0,0
866,786,round 1,1,45%,---,0,0,0:03,14,31,14,31,0,0,13,27,1,3,0,1,5,22,3,3,6,6
866,2513,round 1,0,53%,---,0,0,0:00,8,15,8,15,0,0,2,9,1,1,5,5,7,14,1,1,0,0
865,3959,round 1,0,40%,100%,0,0,3:05,2,5,21,26,4,4,2,4,0,1,0,0,0,0,0,1,2,4
865,3959,round 2,0,50%,25%,0,0,1:35,13,26,23,36,2,8,8,17,3,6,2,3,11,24,2,2,0,0
865,3959,round 3,0,33%,50%,0,1,1:59,4,12,24,33,1,2,4,12,0,0,0,0,0,1,2,8,2,3
865,2937,round 1,0,41%,---,1,1,1:13,5,12,22,29,0,0,1,8,0,0,4,4,0,1,0,3,5,8
865,2937,round 2,0,16%,---,0,0,0:00,2,12,21,31,0,0,2,12,0,0,0,0,1,9,1,3,0,0
865,2937,round 3,0,50%,100%,1,1,2:38,4,8,47,52,1,1,3,7,0,0,1,1,0,2,0,0,4,6
864,954,round 1,0,37%,100%,2,0,2:31,3,8,25,30,2,2,3,8,0,0,0,0,1,2,0,0,2,6
864,3349,round 1,0,40%,---,2,1,0:56,2,5,5,8,0,0,2,5,0,0,0,0,0,1,0,0,2,4
863,3052,round 1,0,40%,50%,0,0,1:26,17,42,18,44,1,2,14,37,1,3,2,2,16,38,1,2,0,2
863,3052,round 2,0,66%,---,0,0,0:35,6,9,19,22,0,0,5,8,0,0,1,1,0,2,0,0,6,7
863,802,round 1,1,18%,0%,2,0,0:06,4,22,12,31,0,1,3,20,1,2,0,0,4,22,0,0,0,0
863,802,round 2,0,0%,0%,0,0,0:39,0,4,0,5,0,3,0,4,0,0,0,0,0,4,0,0,0,0
862,2487,round 1,1,39%,100%,2,0,4:40,13,33,40,63,1,1,10,29,3,4,0,0,3,6,2,4,8,23
862,2487,round 2,0,40%,---,1,1,2:25,8,20,23,39,0,0,8,20,0,0,0,0,1,8,0,0,7,12
862,2487,round 3,0,38%,100%,0,1,3:41,5,13,16,27,1,1,5,13,0,0,0,0,0,2,0,0,5,11
862,3730,round 1,0,28%,0%,0,0,0:03,2,7,37,52,0,1,1,5,1,1,0,1,1,4,1,3,0,0
862,3730,round 2,0,52%,100%,0,0,1:33,12,23,70,83,1,1,8,19,1,1,3,3,11,21,0,0,1,2
862,3730,round 3,0,20%,---,0,1,0:58,2,10,48,63,0,0,2,9,0,1,0,0,2,7,0,0,0,3
861,3847,round 1,0,38%,---,0,1,1:01,7,18,22,34,0,0,4,13,3,5,0,0,1,11,0,0,6,7
861,3847,round 2,1,63%,100%,0,0,3:18,23,36,42,57,1,1,20,33,2,2,1,1,5,7,0,0,18,29
861,2601,round 1,0,18%,0%,2,2,2:40,5,27,12,35,0,1,4,26,0,0,1,1,0,17,2,4,3,6
861,2601,round 2,0,0%,---,1,1,0:14,0,2,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0
860,1666,round 1,0,57%,---,0,0,3:08,15,26,50,62,0,0,8,19,7,7,0,0,4,11,4,5,7,10
860,1666,round 2,0,100%,---,0,0,0:17,14,14,16,16,0,0,11,11,3,3,0,0,1,1,0,0,13,13
860,4157,round 1,0,0%,0%,0,0,0:19,0,8,0,8,0,9,0,7,0,0,0,1,0,8,0,0,0,0
860,4157,round 2,0,0%,0%,0,0,0:00,0,2,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0
859,4310,round 1,0,66%,100%,3,0,2:40,6,9,24,30,1,1,5,8,0,0,1,1,1,2,0,0,5,7
859,501,round 1,0,30%,---,0,0,0:00,3,10,3,10,0,0,3,10,0,0,0,0,3,6,0,4,0,0
858,3061,round 1,1,65%,---,0,0,4:55,13,20,31,42,0,0,11,18,2,2,0,0,2,4,0,0,11,16
858,3061,round 2,1,57%,---,1,0,1:39,28,49,40,63,0,0,27,48,1,1,0,0,20,34,1,2,7,13
858,3850,round 1,0,80%,---,0,0,0:00,8,10,24,31,0,0,4,6,4,4,0,0,0,0,0,0,8,10
858,3850,round 2,0,34%,---,0,0,0:00,9,26,9,26,0,0,7,23,2,3,0,0,7,24,2,2,0,0
857,4264,round 1,0,50%,---,0,0,1:39,9,18,16,26,0,0,8,17,1,1,0,0,2,8,0,0,7,10
857,4264,round 2,0,52%,0%,0,0,1:10,37,71,48,83,0,1,35,67,0,0,2,4,12,30,10,15,15,26
857,1417,round 1,0,88%,50%,0,0,1:35,8,9,14,15,1,2,1,2,1,1,6,6,7,8,0,0,1,1
857,1417,round 2,0,45%,100%,0,0,0:26,11,24,12,25,2,2,4,14,3,4,4,6,7,18,2,2,2,4
856,878,round 1,1,100%,---,0,0,0:02,5,5,5,5,0,0,4,4,1,1,0,0,3,3,0,0,2,2
856,2237,round 1,0,50%,---,0,0,0:00,4,8,4,8,0,0,0,2,0,1,4,5,4,8,0,0,0,0
855,1446,round 1,0,33%,0%,4,0,0:06,2,6,3,7,0,1,2,6,0,0,0,0,2,6,0,0,0,0
855,1446,round 2,1,37%,---,0,0,0:02,3,8,6,11,0,0,3,8,0,0,0,0,2,6,0,0,1,2
855,2133,round 1,0,51%,100%,0,0,4:25,25,49,35,62,1,1,16,40,8,8,1,1,2,3,1,1,22,45
855,2133,round 2,0,28%,---,0,0,0:22,2,7,12,20,0,0,0,4,2,3,0,0,1,5,1,2,0,0
854,3320,round 1,1,73%,100%,0,0,1:05,28,38,31,42,1,1,27,37,0,0,1,1,9,12,0,0,19,26
854,1498,round 1,0,0%,---,0,0,0:00,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
853,1568,round 1,1,71%,---,0,0,0:04,5,7,5,7,0,0,2,3,1,2,2,2,4,5,1,2,0,0
853,3348,round 1,0,0%,---,0,0,0:00,0,2,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0
852,1987,round 1,0,48%,100%,0,0,3:56,31,64,45,79,1,1,25,58,6,6,0,0,8,22,8,10,15,32
852,1987,round 2,0,50%,---,0,1,3:56,17,34,40,61,0,0,16,32,1,2,0,0,2,5,0,1,15,28
852,1987,round 3,0,53%,100%,0,0,4:15,22,41,69,94,2,2,16,35,6,6,0,0,3,9,3,4,16,28
852,3963,round 1,0,51%,---,2,0,0:22,24,47,53,76,0,0,15,38,3,3,6,6,10,28,10,12,4,7
852,3963,round 2,0,46%,100%,1,0,0:46,7,15,45,59,1,1,6,14,0,0,1,1,1,5,0,0,6,10
852,3963,round 3,0,63%,---,0,0,0:13,12,19,51,67,0,0,8,15,4,4,0,0,2,7,7,8,3,4
851,3463,round 1,0,80%,---,0,0,0:08,8,10,10,12,0,0,8,10,0,0,0,0,0,2,0,0,8,8
851,2182,round 1,0,0%,50%,0,0,0:43,0,1,0,1,2,4,0,1,0,0,0,0,0,1,0,0,0,0
850,3871,round 1,0,19%,---,0,0,2:03,8,42,30,65,0,0,1,34,5,5,2,3,3,36,2,2,3,4
850,3871,round 2,0,31%,---,0,0,1:45,15,48,19,53,0,0,6,36,2,3,7,9,3,26,3,5,9,17
850,3871,round 3,0,27%,---,0,0,1:46,10,37,34,62,0,0,3,28,0,1,7,8,1,27,4,4,5,6
850,1078,round 1,0,56%,0%,0,0,0:57,9,16,17,24,0,10,2,8,5,5,2,3,7,12,2,4,0,0
850,1078,round 2,0,50%,10%,1,0,1:07,7,14,13,21,1,10,1,8,4,4,2,2,5,10,2,4,0,0
850,1078,round 3,0,30%,10%,0,0,0:58,4,13,9,19,1,10,2,10,2,3,0,0,2,11,2,2,0,0
849,3825,round 1,0,74%,100%,1,0,3:09,23,31,66,77,1,1,16,22,5,5,2,4,4,10,1,1,18,20
849,3825,round 2,0,55%,100%,2,0,3:52,5,9,31,40,2,2,2,5,3,4,0,0,0,2,1,2,4,5
849,1743,round 1,0,22%,0%,0,0,0:00,2,9,6,13,0,2,2,9,0,0,0,0,0,6,0,0,2,3
849,1743,round 2,0,75%,0%,0,0,0:17,3,4,4,6,0,1,1,2,2,2,0,0,0,0,2,2,1,2
848,2238,round 1,0,28%,---,0,0,0:00,16,57,16,57,0,0,15,52,0,1,1,4,16,57,0,0,0,0
848,2238,round 2,0,31%,100%,0,0,0:39,17,54,18,55,1,1,13,50,2,2,2,2,11,44,6,10,0,0
848,2238,round 3,0,39%,100%,0,0,0:30,25,64,25,67,1,1,23,61,1,1,1,2,25,64,0,0,0,0
