fight_id,event_id,bout,event_norm,bout_norm,bout_anagram
3583,348,Derek Brunson vs. Roan Carneiro,ufc fight night: cowboy vs cowboy,derek brunson vs. roan carneiro,.aabcdeeeiknnnnooorrrrrssuv
3582,348,Cody Garbrandt vs. Augusto Mendes,ufc fight night: cowboy vs cowboy,cody garbrandt vs. augusto mendes,.aaabcdddeeggmnnoorrsssttuuvy
3581,348,Dennis Bermudez vs. Tatsuya Kawajiri,ufc fight night: cowboy vs cowboy,dennis bermudez vs. tatsuya kawajiri,.aaaabddeeeiiijkmnnrrsssttuuvwyz
3580,348,Chris Camozzi vs. Joe Riggs,ufc fight night: cowboy vs cowboy,chris camozzi vs. joe riggs,.accegghiiijmoorrsssvzz
3579,348,James Krause vs. Shane Campbell,ufc fight night: cowboy vs cowboy,james krause vs. shane campbell,.aaaabceeeehjkllmmnprssssuv
3578,348,Sean Strickland vs. Alex Garcia,ufc fight night: cowboy vs cowboy,sean strickland vs. alex garcia,.aaaaaccdeegiikllnnrrssstvx
3577,348,Oluwale Bamgbose vs. Daniel Sarafian,ufc fight night: cowboy vs cowboy,oluwale bamgbose vs. daniel sarafian,.aaaaaabbdeeefgiilllmnnoorsssuvw
3576,348,Anthony Smith vs. Leonardo Guimaraes,ufc fight night: cowboy vs cowboy,anthony smith vs. leonardo guimaraes,.aaaadeeghhiilmmnnnooorrsssttuvy
3575,348,Nathan Coy vs. Jonavin Webb,ufc fight night: cowboy vs cowboy,nathan coy vs. jonavin webb,.aaabbcehijnnnnoostvvwy
3574,348,Ashlee Evans-Smith vs. Marion Reneau,ufc fight night: cowboy vs cowboy,ashlee evans-smith vs. marion reneau,-.aaaaeeeeehhiilmmnnnorrsssstuvv
3573,348,Lauren Murphy vs. Kelly Faszholz,ufc fight night: cowboy vs cowboy,lauren murphy vs. kelly faszholz,.aaeefhhkllllmnoprrssuuvyyzz
3572,348,Shamil Abdurakhimov vs. Anthony Hamilton,ufc fight night: cowboy vs cowboy,shamil abdurakhimov vs. anthony hamilton,.aaaaabdhhhhiiikllmmmnnnooorssttuvvy
3571,347,Stephen Thompson vs. Johny Hendricks,ufc fight night: hendricks vs thompson,stephen thompson vs. johny hendricks,.cdeeehhhhijkmnnnnooopprssssttvy
3570,347,Roy Nelson vs. Jared Rosholt,ufc fight night: hendricks vs thompson,roy nelson vs. jared rosholt,.adeehjllnnoooorrrssstvy
3569,347,Ovince Saint Preux vs. Rafael Cavalcante,ufc fight night: hendricks vs thompson,ovince saint preux vs. rafael cavalcante,.aaaaaaccceeeefiillnnnoprrssttuvvvx
3568,347,Joseph Benavidez vs. Zach Makovsky,ufc fight night: hendricks vs thompson,joseph benavidez vs. zach makovsky,.aaabcdeeehhijkkmnoopsssvvvyzz
3567,347,Misha Cirkunov vs. Alex Nicholson,ufc fight night: hendricks vs thompson,misha cirkunov vs. alex nicholson,.aaccehhiiikllmnnnooorsssuvvx
3566,347,Mike Pyle vs. Sean Spencer,ufc fight night: hendricks vs thompson,mike pyle vs. sean spencer,.aceeeeeiklmnnpprsssvy
3565,347,Joshua Burkman vs. KJ Noons,ufc fight night: hendricks vs thompson,joshua burkman vs. kj noons,.aabhjjkkmnnnooorsssuuv
3564,347,Derrick Lewis vs. Damian Grabowski,ufc fight night: hendricks vs thompson,derrick lewis vs. damian grabowski,.aaabcddeegiiiikklmnorrrsssvww
3563,347,Justin Scoggins vs. Ray Borg,ufc fight night: hendricks vs thompson,justin scoggins vs. ray borg,.abcgggiijnnoorrsssstuvy
3562,347,Diego Rivas vs. Noad Lahat,ufc fight night: hendricks vs thompson,diego rivas vs. noad lahat,.aaaaddeghiilnoorsstvv
3561,347,Mickey Gall vs. Mike Jackson,ufc fight night: hendricks vs thompson,mickey gall vs. mike jackson,.aacceegiijkkkllmmnossvy
3560,347,Alex White vs. Artem Lobov,ufc fight night: hendricks vs thompson,alex white vs. artem lobov,.aabeeehillmoorsttvvwx
3559,346,Anthony Johnson vs. Ryan Bader,ufc on fox: johnson vs. bader,anthony johnson vs. ryan bader,.aaabdehhjnnnnnooorrsstvyy
3558,346,Ben Rothwell vs. Josh Barnett,ufc on fox: johnson vs. bader,ben rothwell vs. josh barnett,.abbeeehhjllnnoorrsstttvw
3557,346,Jimmie Rivera vs. Iuri Alcantara,ufc on fox: johnson vs. bader,jimmie rivera vs. iuri alcantara,.aaaaaceeiiiiijlmmnrrrrstuvv
3556,346,Bryan Barberena vs. Sage Northcutt,ufc on fox: johnson vs. bader,bryan barberena vs. sage northcutt,.aaaabbbceeeghnnnorrrrsstttuvy
3555,346,Tarec Saffiedine vs. Jake Ellenberger,ufc on fox: johnson vs. bader,tarec saffiedine vs. jake ellenberger,.aaabcdeeeeeeeeffgiijkllnnrrrsstv
3554,346,Diego Ferreira vs. Olivier Aubin-Mercier,ufc on fox: johnson vs. bader,diego ferreira vs. olivier aubin-mercier,-.aabcdeeeeeefgiiiiiilmnoorrrrrrsuvv
3553,346,Rafael Natal vs. Kevin Casey,ufc on fox: johnson vs. bader,rafael natal vs. kevin casey,.aaaaaceeefikllnnrsstvvy
3552,346,Wilson Reis vs. Dustin Ortiz,ufc on fox: johnson vs. bader,wilson reis vs. dustin ortiz,.deiiiilnnoorrssssttuvwz
3551,346,Alexander Yakovlev vs. George Sullivan,ufc on fox: johnson vs. bader,alexander yakovlev vs. george sullivan,.aaaadeeeeeggikllllnnoorrssuvvvvxy
3550,346,Alex Caceres vs. Masio Fullen,ufc on fox: johnson vs. bader,alex caceres vs. masio fullen,.aaacceeeefilllmnorsssuvx
3549,346,Randy Brown vs. Matt Dwyer,ufc on fox: johnson vs. bader,randy brown vs. matt dwyer,.aabddemnnorrrsttvwwyy
3548,346,Damon Jackson vs. Levan Makashvili,ufc on fox: johnson vs. bader,damon jackson vs. levan makashvili,.aaaaacdehiijkkllmmnnnoosssvvv
3547,346,Anthony Rocco Martin vs. Felipe Olivieri,ufc on fox: johnson vs. bader,anthony rocco martin vs. felipe olivieri,.aacceeefhiiiiillmnnnooooprrrsttvvy
3546,345,Dominick Cruz vs. TJ Dillashaw,ufc fight night: dillashaw vs cruz,dominick cruz vs. tj dillashaw,.aaccddhiiijkllmnorsstuvwz
3545,345,Eddie Alvarez vs. Anthony Pettis,ufc fight night: dillashaw vs cruz,eddie alvarez vs. anthony pettis,.aaaddeeeehiilnnoprsstttvvyz
3544,345,Travis Browne vs. Matt Mitrione,ufc fight night: dillashaw vs cruz,travis browne vs. matt mitrione,.aabeeiiimmnnoorrrssttttvvw
3543,345,Francisco Trinaldo vs. Ross Pearson,ufc fight night: dillashaw vs cruz,francisco trinaldo vs. ross pearson,.aaaccdefiilnnnooooprrrrssssstv
3542,345,Patrick Cote vs. Ben Saunders,ufc fight night: dillashaw vs cruz,patrick cote vs. ben saunders,.aabccdeeeiknnoprrsssttuv
3541,345,Ed Herman vs. Tim Boetsch,ufc fight night: dillashaw vs cruz,ed herman vs. tim boetsch,.abcdeeehhimmnorssttv
3540,345,Chris Wade vs. Mehdi Baghdad,ufc fight night: dillashaw vs cruz,chris wade vs. mehdi baghdad,.aaabcddddeeghhhiimrssvw
3539,345,Luke Sanders vs. Maximo Blanco,ufc fight night: dillashaw vs cruz,luke sanders vs. maximo blanco,.aaabcdeeikllmmnnoorsssuvx
3538,345,Paul Felder vs. Daron Cruickshank,ufc fight night: dillashaw vs cruz,paul felder vs. daron cruickshank,.aaaccddeefhikkllnnoprrrssuuv
3537,345,Ilir Latifi vs. Sean O'Connell,ufc fight night: dillashaw vs cruz,ilir latifi vs. sean o'connell,'.aaceefiiiillllnnnoorsstv
3536,345,Charles Rosa vs. Kyle Bochniak,ufc fight night: dillashaw vs cruz,charles rosa vs. kyle bochniak,.aaabcceehhikkllnoorrsssvy
3535,345,Rob Font vs. Joey Gomez,ufc fight night: dillashaw vs cruz,rob font vs. joey gomez,.beefgjmnoooorstvyz
3534,345,Francimar Barroso vs. Elvis Mutapcic,ufc fight night: dillashaw vs cruz,francimar barroso vs. elvis mutapcic,.aaaabcccefiiilmmnooprrrrssstuvv
3533,344,Robbie Lawler vs. Carlos Condit,ufc 195: lawler vs condit,robbie lawler vs. carlos condit,.aabbccdeeiilllnooorrrsstvw
3532,344,Stipe Miocic vs. Andrei Arlovski,ufc 195: lawler vs condit,stipe miocic vs. andrei arlovski,.aaccdeeiiiiiklmnooprrssstvv
3531,344,Albert Tumenov vs. Lorenz Larkin,ufc 195: lawler vs condit,albert tumenov vs. lorenz larkin,.aabeeeiklllmnnnoorrrsttuvvz
3530,344,Brian Ortega vs. Diego Brandao,ufc 195: lawler vs condit,brian ortega vs. diego brandao,.aaaabbddeeggiinnooorrrstv
3529,344,Abel Trujillo vs. Tony Sims,ufc 195: lawler vs condit,abel trujillo vs. tony sims,.abeiijlllmnoorsssttuvy
3528,344,Michael McDonald vs. Masanori Kanehara,ufc 195: lawler vs condit,michael mcdonald vs. masanori kanehara,.aaaaaaaccddeehhiikllmmmnnnoorrssv
3527,344,Alex Morono vs. Kyle Noke,ufc 195: lawler vs condit,alex morono vs. kyle noke,.aeeekkllmnnoooorsvxy
3526,344,Justine Kish vs. Nina Nunes,ufc 195: lawler vs condit,justine kish vs. nina nunes,.aeehiiijknnnnnsssstuuv
3525,344,Drew Dober vs. Scott Holtzman,ufc 195: lawler vs condit,drew dober vs. scott holtzman,.abcddeehlmnooorrsstttvwz
3524,344,Dustin Poirier vs. Joe Duffy,ufc 195: lawler vs condit,dustin poirier vs. joe duffy,.ddeeffiiijnooprrsstuuvy
3523,344,Michinori Tanaka vs. Joe Soto,ufc 195: lawler vs condit,michinori tanaka vs. joe soto,.aaacehiiijkmnnoooorssttv
3522,344,Sheldon Westcott vs. Edgar Garcia,ufc 195: lawler vs condit,sheldon westcott vs. edgar garcia,.aaaccddeeegghilnoorrssstttvw
